Device Info,Time,Longitude,Latitude,IMEI,GlbDa_lTotDst,CEngDsT_t,Air_tCACDs,EnvP_p,EnvT_t,Tra_numGear,FlSys_dvolFlCons,BattU_u,Brk_st,Clth_st,AFS_dm,AFS_mAirPerCylFlt,Air_pCACDs,InjCrv_phiMI1Des,InjCrv_stInjCharActVal_[0],InjUn_stStrt,InjVlv_tiMI1ET,InjVlv_tiPiI1ET,CoETS_stCurrLimActive,EngDa_tiEngOn,Exh_pPFltDiff,ASMod_dmEGFld_[0],ASMod_dmNOxBasLM_mp,ASMod_dmNOxEG,Exh_rNOxNoCat2Ds,Exh_dmNOxNoCat2Ds,Exh_dmNOxNSCDs,MeUn_dvolSet,VehV_v,APP_rFlt,Epm_nEng,InjCtl_qSetUnBal,Rail_pSetPoint,RailP_pFlt,PthSet_trqInrSet,CoVeh_trqAcs,SCRT_tFld_[2],SCR_tUCatUsT,SCRLdG_dmNH3MetAdapDes,DStgy_dmRdcAgDes,MeUn_iActFlt,SCRT_tFld_[0],SCRT_tUCatDsT,SCRFFC_dmNOxUs,SCRMod_dmEstNOxDs,SCRMod_etaEst,UDC_dmRdcAgAct,UDC_mRdcAgDosQntExtdRng,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRChk_etaActAvrg1_mp,SCRChk_etaActAvrg2_mp,SCRChk_etaThres1_mp,SCRChk_etaThres2_mp,SCRChk_etaThresAvrg1_mp,SCRChk_etaThresAvrg2_mp,SCRChk_rNOxDsPeakAvrg_mp,SCRChk_rNOxDsPeakAvrgMin_mp,SCRChk_rNOxDsStkDelta_mp,SCRChk_rNOxDsStkDeltaMin_mp,SCRChk_stCond1_mp,SCRChk_stPeakEnaFld_mp,SCRChk_stPeakStM_mp,SCRDev_pUPmp,SCRFBC_facNOxCtl,UDosVlv_ddiBWOpn_mp,UDosVlv_rDyc,T15_st,CoSCR_stSub,SCRRly_flgPs,UPmpMot_tSMHeatrT,UPmpMot_tSMT,UrBackFlowPmp_ratPs,UHtrRly_stPs,UHtrTnk_stPs,UHtrBLDia_uRawDiag_MP,UHtrPLDia_uRawDiag_MP,UHtrSLDia_uRawDiag_MP,UHtrSMDia_uRawDiag_MP,Com_stSensNoCat2Ds,UPmpMot_cntrRstrt_MP,UPmpMot_ratPs,DStgy_stCondDos,DStgy_stMetStgy,DFES_numDFC_[0],DFES_numDFC_[1],DFES_numDFC_[2],DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6],DFES_numDFC_[7],DFES_numDFC_[8],DFES_numDFC_[9],ErrLmp_stMIL,DFES_stEntry_[0],DFES_stEntry_[1],DFES_stEntry_[2],DFES_stEntry_[3],DFES_stEntry_[4]
RBCD022002,2017-03-16 18:03:50.0,121.04461,31.93866,867587021006869,34338511.00,82.76,25.36,1022.00,11.96,6.00,20.21,14240.00,0.00,0.00,476.30,1415.40,1987.00,6.64,24.00,0.00,739.60,258.80,0.00,2184075.00,0.00,482.40,111.50,107.60,142.00,30.76,0.00,10040.00,112.27,76.56,2799.00,41.18,1600000.00,1601700.00,252.10,0.00,299.26,293.86,46.15,250.30,1064.00,293.66,304.66,139.59,20.48,0.81,255.10,53093.00,214.00,0.00,0.71,0.71,0.45,0.10,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,5014.00,1.02,234.00,18.35,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.73,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:03:57.0,121.04108,31.93998,867587021006869,34338736.00,84.66,26.46,1022.00,11.96,6.00,22.75,14260.00,0.00,0.00,509.80,1416.10,1987.00,8.50,24.00,0.00,789.60,258.80,24580.00,2184082.00,0.00,529.20,143.70,143.50,286.00,66.79,0.00,13130.00,121.08,99.73,3015.50,52.94,1600000.00,1599300.00,310.40,0.00,291.96,282.46,47.45,257.10,1124.00,282.36,301.26,143.40,32.79,0.76,257.60,53093.00,263.00,0.00,0.71,0.71,0.38,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4994.00,1.02,303.00,15.96,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.51,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:00.0,121.03922,31.9408,867587021006869,34338854.00,83.66,27.26,1022.00,11.96,6.00,20.96,14220.00,0.00,0.00,514.90,1394.50,1960.00,8.88,24.00,0.00,672.40,258.80,0.00,2184086.00,0.00,527.90,116.10,114.70,235.00,53.68,0.00,10610.00,123.59,79.54,3074.50,35.53,1600000.00,1605800.00,231.70,0.00,288.96,279.96,32.85,178.20,1017.00,279.96,297.66,82.59,30.09,0.78,174.70,53093.00,159.00,0.00,0.71,0.71,0.36,0.09,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,5016.00,1.03,297.00,8.49,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.21,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:04.0,121.03922,31.9408,867587021006869,34338974.00,82.26,28.06,1021.00,11.96,6.00,17.48,14240.00,0.00,0.00,513.30,1404.50,1974.00,8.72,24.00,0.00,661.20,255.20,0.00,2184089.00,0.00,526.80,120.30,119.90,120.00,27.77,0.00,10960.00,122.77,83.04,3057.50,39.56,1600000.00,1599300.00,250.90,0.00,287.36,281.16,42.30,229.70,1061.00,281.26,293.36,127.20,26.50,0.76,229.10,53093.00,123.00,0.00,0.71,0.71,0.34,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4987.00,1.03,318.00,14.68,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.42,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:07.0,121.03742,31.94174,867587021006869,34339094.00,82.26,28.66,1021.00,11.96,6.00,17.11,14240.00,0.00,0.00,521.90,1426.00,1998.00,8.77,24.00,0.00,694.80,256.40,0.00,2184093.00,0.00,544.00,136.40,137.10,78.00,18.73,0.00,12230.00,123.08,89.73,3071.00,46.91,1600000.00,1599300.00,285.40,0.00,287.06,285.26,45.45,246.20,1082.00,285.36,288.76,136.19,26.32,0.76,245.80,53093.00,107.00,0.00,0.71,0.71,0.34,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4996.00,1.03,305.00,16.47,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.50,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:11.0,121.03569,31.94281,867587021006869,34339214.00,83.46,28.86,1021.00,12.16,6.00,11.82,14220.00,0.00,0.00,499.10,1343.30,1893.00,7.54,24.00,0.00,570.00,258.40,0.00,2184096.00,0.00,514.60,92.50,93.00,80.00,18.04,0.00,9290.00,125.12,75.11,3100.50,29.51,1600000.00,1598500.00,203.40,0.00,287.86,290.56,32.00,173.80,1010.00,290.66,285.16,92.90,23.49,0.77,173.60,53093.00,59.00,0.00,0.71,0.71,0.36,0.09,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,5001.00,1.03,304.00,13.15,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.81,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:14.0,121.03569,31.94281,867587021006869,34339336.00,84.86,28.86,1021.00,12.16,6.00,20.63,14180.00,0.00,0.00,526.50,1406.80,1987.00,9.10,24.00,0.00,738.00,256.40,0.00,2184100.00,0.00,541.10,134.60,134.50,72.00,17.14,0.00,11860.00,125.86,89.73,3133.50,46.34,1600000.00,1601700.00,281.90,0.00,289.46,295.76,44.50,241.40,1088.00,295.76,283.26,135.20,28.86,0.76,242.00,53093.00,84.00,0.00,0.71,0.71,0.36,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4996.00,1.03,272.00,15.57,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.35,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:18.0,121.03396,31.94393,867587021006869,34339459.00,84.86,28.66,1021.00,12.16,6.00,19.19,14240.00,0.00,0.00,525.40,1387.00,1961.00,9.27,24.00,0.00,697.60,256.80,0.00,2184103.00,0.00,540.50,129.00,129.30,80.00,19.06,0.00,11300.00,127.22,86.76,3156.50,42.28,1600000.00,1598500.00,263.60,0.00,291.46,299.66,42.40,230.00,1073.00,299.66,283.56,129.00,30.76,0.76,229.70,53093.00,76.00,0.00,0.71,0.71,0.38,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,5003.00,1.03,307.00,14.37,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.08,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:21.0,121.03396,31.94393,867587021006869,34339583.00,83.16,28.16,1021.00,11.96,6.00,12.62,14240.00,0.00,0.00,503.50,1325.70,1877.00,7.10,24.00,0.00,502.00,258.80,0.00,2184107.00,0.00,503.20,61.30,59.50,69.00,15.08,0.00,8340.00,126.60,68.07,3123.00,22.64,1600000.00,1599300.00,150.70,0.00,294.16,303.06,15.35,82.70,978.00,303.06,285.66,61.40,21.98,0.79,82.30,53093.00,32.00,0.00,0.71,0.71,0.41,0.10,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4987.00,1.03,317.00,5.91,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.36,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:25.0,121.03233,31.94515,867587021006869,34339705.00,82.56,27.56,1022.00,11.96,6.00,17.52,14220.00,0.00,0.00,515.90,1398.40,1965.00,8.85,24.00,0.00,690.00,258.80,0.00,2184110.00,0.00,534.70,131.00,130.60,55.00,12.94,0.00,11360.00,123.73,86.04,3079.50,42.61,1600000.00,1599300.00,265.40,0.00,297.16,305.76,34.05,184.70,1070.00,305.76,288.96,130.70,26.09,0.77,184.40,53093.00,71.00,0.00,0.71,0.71,0.42,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4997.00,1.03,305.00,12.41,1.00,15.00,1.00,25.16,32.66,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.15,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:28.0,121.03233,31.94515,867587021006869,34339825.00,83.26,27.06,1022.00,11.96,6.00,18.77,14220.00,0.00,0.00,520.30,1402.10,1969.00,8.96,24.00,0.00,686.40,255.20,0.00,2184114.00,0.00,535.30,130.30,130.00,75.00,17.94,0.00,11440.00,124.56,86.04,3096.50,42.42,1600000.00,1601700.00,263.80,0.00,300.36,308.26,34.75,183.00,1077.00,308.36,292.76,129.90,29.78,0.77,188.40,53093.00,79.00,0.00,0.71,0.71,0.44,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,5006.00,1.03,307.00,13.83,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.82,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:32.0,121.03072,31.94634,867587021006869,34339947.00,84.46,26.86,1021.00,11.96,6.00,17.86,14220.00,0.00,0.00,520.60,1401.80,1966.00,8.96,24.00,0.00,684.00,256.40,0.00,2184117.00,0.00,536.20,128.00,128.00,79.00,18.67,0.00,11280.00,124.64,84.91,3092.00,41.58,1600000.00,1596100.00,256.10,0.00,303.26,310.26,38.40,202.60,1065.00,310.36,296.46,133.09,29.84,0.77,207.90,53093.00,80.00,0.00,0.71,0.71,0.44,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4993.00,1.03,286.00,14.57,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.03,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:35.0,121.0291,31.94754,867587021006869,34340069.00,85.06,26.86,1021.00,11.96,6.00,19.76,14200.00,0.00,0.00,522.70,1399.60,1961.00,9.07,24.00,0.00,702.40,256.40,0.00,2184121.00,0.00,540.90,132.20,132.00,88.00,20.90,0.00,11730.00,125.86,88.06,3127.50,44.19,1600000.00,1599300.00,272.00,0.00,305.76,311.86,39.50,214.20,1080.00,311.86,299.96,132.30,30.79,0.77,213.90,53093.00,87.00,0.00,0.71,0.71,0.44,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4992.00,1.03,305.00,14.80,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.00,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:39.0,121.0291,31.94754,867587021006869,34340191.00,83.66,26.96,1021.00,11.96,6.00,16.98,14220.00,0.00,0.00,525.40,1395.20,1961.00,9.21,24.00,0.00,654.00,258.80,0.00,2184124.00,0.00,539.00,122.20,121.80,77.00,18.27,0.00,10960.00,126.25,82.89,3138.50,38.20,1600000.00,1602600.00,243.00,0.00,307.96,313.26,36.60,198.80,1051.00,313.36,302.96,122.30,28.50,0.77,198.00,53093.00,75.00,0.00,0.71,0.71,0.44,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,5001.00,1.03,313.00,13.31,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.84,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:42.0,121.02741,31.94869,867587021006869,34340315.00,82.56,26.96,1021.00,11.96,6.00,18.49,14220.00,0.00,0.00,529.80,1393.20,1959.00,9.32,24.00,0.00,668.00,258.80,0.00,2184128.00,0.00,542.40,123.90,124.20,78.00,18.64,0.00,11170.00,127.77,84.18,3172.00,39.24,1600000.00,1601700.00,247.20,0.00,310.26,315.16,36.85,200.10,1071.00,315.26,305.56,123.89,29.08,0.77,200.50,53093.00,76.00,0.00,0.71,0.71,0.43,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,5001.00,1.03,323.00,13.11,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.10,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:46.0,121.02741,31.94869,867587021006869,34340439.00,82.96,27.06,1021.00,11.86,6.00,14.82,14220.00,0.00,0.00,525.10,1375.10,1934.00,8.11,24.00,0.00,604.80,258.80,0.00,2184131.00,0.00,537.10,101.10,100.60,65.00,15.39,0.00,10680.00,128.12,79.36,3185.00,32.64,1600000.00,1602600.00,211.90,0.00,312.46,317.36,27.95,143.20,1028.00,317.46,307.76,87.49,24.10,0.78,152.80,53093.00,55.00,0.00,0.71,0.71,0.44,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4996.00,1.03,313.00,8.53,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.26,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:49.0,121.02562,31.94977,867587021006869,34340563.00,84.16,27.16,1021.00,11.96,6.00,13.14,14220.00,0.00,0.00,517.20,1368.60,1925.00,7.87,24.00,0.00,586.00,258.80,0.00,2184135.00,0.00,531.40,98.70,98.60,48.00,11.26,0.00,10440.00,126.89,78.99,3145.50,33.23,1600000.00,1602600.00,219.20,0.00,314.46,319.46,32.50,176.30,1049.00,319.46,309.66,112.49,20.99,0.78,168.30,53093.00,61.00,0.00,0.71,0.71,0.43,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4984.00,1.03,319.00,10.81,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.37,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:53.0,121.02377,31.95075,867587021006869,34340687.00,85.26,27.16,1022.00,11.86,6.00,14.04,14220.00,0.00,0.00,516.70,1371.30,1928.00,7.76,24.00,0.00,590.80,258.80,0.00,2184138.00,0.00,527.30,90.30,90.80,61.00,14.14,0.00,9230.00,126.21,74.73,3125.50,28.53,1600000.00,1598500.00,192.70,0.00,315.96,320.76,30.35,164.60,1019.00,320.76,311.46,89.59,20.52,0.79,163.90,53093.00,56.00,0.00,0.71,0.71,0.44,0.09,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,4997.00,1.03,273.00,10.95,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.01,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:04:56.0,121.02377,31.95075,867587021006869,34340809.00,84.16,27.16,1022.00,11.96,6.00,0.00,14220.00,0.00,0.00,370.00,1035.30,1502.00,8.04,24.00,0.00,555.60,286.40,0.00,2184142.00,0.00,390.20,43.70,53.90,12.00,1.99,0.00,8940.00,119.96,72.51,2967.50,30.55,1199500.00,1176500.00,210.80,0.00,316.76,320.66,34.20,180.90,1023.00,320.66,312.96,114.60,13.33,0.78,184.30,53093.00,48.00,0.00,0.71,0.71,0.44,0.10,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,4968.00,1.03,293.00,14.06,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.04,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:05:00.0,121.02197,31.95162,867587021006869,34340926.00,82.66,26.96,1022.00,11.96,6.00,12.83,14220.00,0.00,0.00,491.90,1376.80,1928.00,6.81,24.00,0.00,615.60,259.20,0.00,2184145.00,0.00,506.80,119.10,119.10,68.00,15.31,0.00,11000.00,120.19,84.17,2987.50,42.81,1600000.00,1592000.00,283.70,0.00,316.96,319.16,39.15,212.30,1086.00,319.16,314.76,136.39,21.46,0.78,218.10,53093.00,117.00,0.00,0.71,0.71,0.44,0.09,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,5002.00,1.03,309.00,15.59,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.87,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:05:03.0,121.02197,31.95162,867587021006869,34341043.00,82.56,26.86,1022.00,11.96,6.00,8.62,14260.00,0.00,0.00,469.70,1304.60,1826.00,7.43,24.00,0.00,368.00,264.40,0.00,2184149.00,0.00,448.80,18.10,26.80,101.00,19.78,0.00,8680.00,120.41,64.55,2991.00,23.35,1524900.00,1504800.00,153.70,0.00,316.26,316.16,16.10,75.40,945.00,316.16,316.26,30.00,15.01,0.82,106.20,53093.00,48.00,0.00,0.71,0.71,0.47,0.10,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4946.00,1.03,317.00,13.78,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.54,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:05:07.0,121.02008,31.95233,867587021006869,34341161.00,83.56,26.86,1022.00,11.96,6.00,18.95,14220.00,0.00,0.00,512.90,1415.50,1976.00,8.61,24.00,0.00,717.60,258.80,0.00,2184152.00,0.00,528.80,78.50,68.40,136.00,31.46,0.00,8040.00,121.90,61.78,3019.00,19.16,1600000.00,1599300.00,102.90,0.00,314.86,312.26,12.75,69.10,951.00,312.26,317.26,29.90,17.53,0.82,70.00,53093.00,59.00,0.00,0.71,0.71,0.46,0.10,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,5032.00,1.03,318.00,3.00,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.51,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:05:10.0,121.01822,31.95297,867587021006869,34341278.00,84.76,26.86,1022.00,11.96,6.00,0.00,14260.00,0.00,0.00,348.40,1014.00,1466.00,0.00,0.00,0.00,0.00,0.00,0.00,2184156.00,0.00,343.30,15.50,15.50,14.00,1.96,0.00,90.00,114.78,31.04,2819.00,0.79,594600.00,585200.00,4.80,0.00,312.86,308.36,6.45,34.70,622.00,308.26,317.36,14.60,4.69,0.81,34.90,53093.00,0.00,0.00,0.71,0.71,0.53,0.09,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,4999.00,1.03,311.00,2.20,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.65,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:05:17.0,121.01643,31.95349,867587021006869,34341495.00,82.86,26.46,1021.00,12.16,6.00,10.28,14220.00,0.00,0.00,446.80,1359.60,1902.00,3.27,24.00,0.00,498.80,262.40,0.00,2184163.00,0.00,453.60,73.60,88.10,65.00,13.00,0.00,10220.00,110.30,77.87,2753.50,43.62,1517900.00,1481200.00,272.00,0.00,307.76,299.96,47.70,258.70,1066.00,299.86,315.46,126.20,14.28,0.80,255.70,53093.00,168.00,0.00,0.71,0.71,0.46,0.10,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,4981.00,1.03,316.00,4.00,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.31,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:05:21.0,121.01643,31.95349,867587021006869,34341602.00,81.86,26.76,1021.00,12.26,6.00,13.08,14260.00,0.00,0.00,460.30,1389.70,1927.00,6.90,24.00,0.00,800.00,258.40,0.00,2184166.00,0.00,509.90,153.70,154.60,129.00,29.71,0.00,11920.00,112.93,86.22,2822.00,48.16,1600000.00,1611600.00,264.10,0.00,303.96,294.76,42.75,231.10,1047.00,294.66,313.06,133.20,19.57,0.82,238.40,53093.00,247.00,0.00,0.71,0.71,0.46,0.10,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,5012.00,1.03,303.00,17.45,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.35,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:05:24.0,121.01455,31.95394,867587021006869,34341713.00,82.06,27.46,1021.00,12.26,6.00,22.03,14220.00,0.00,0.00,494.10,1413.20,1991.00,7.91,24.00,0.00,788.80,259.20,24580.00,2184170.00,0.00,512.70,143.60,143.60,265.00,60.21,0.00,12410.00,117.27,93.04,2933.00,52.92,1600000.00,1592800.00,306.90,0.00,299.46,288.96,46.50,252.20,1088.00,288.96,309.66,123.89,27.33,0.79,261.30,53093.00,290.00,0.00,0.71,0.71,0.44,0.09,0.35,0.09,361.00,20.00,452.00,20.00,64.00,509.00,0.00,4994.00,1.03,314.00,15.87,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,25.47,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 18:05:28.0,121.01455,31.95394,867587021006869,34341828.00,83.16,28.36,1021.00,12.26,6.00,10.18,14200.00,0.00,0.00,467.20,1311.90,1859.00,7.95,24.00,0.00,692.00,255.20,0.00,2184173.00,0.00,507.70,92.60,86.40,217.00,49.12,0.00,7460.00,119.39,63.45,2957.00,22.46,1490000.00,1500800.00,122.40,0.00,294.96,284.26,12.75,69.10,908.00,284.06,305.46,32.20,18.42,0.82,70.60,53093.00,98.00,0.00,0.71,0.71,0.42,0.10,0.35,0.09,361.00,20.00,452.00,20.00,0.00,509.00,0.00,5013.00,1.03,308.00,2.73,1.00,15.00,1.00,25.36,32.86,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.86,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
